long_date,Zip,total_num_crimes,total_num_noise,month_year,Full_date,short_date,zip_code,city_state,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count
04/1/2016,60623,14,14,,,,,,,,,,,,,
04/1/2016,60624,18,18,,,,,,,,,,,,,
04/1/2016,60625,31,31,,,,,,,,,,,,,
04/1/2016,60626,6,6,,,,,,,,,,,,,
04/1/2016,60628,9,9,,,,,,,,,,,,,
04/1/2016,60629,14,14,,,,,,,,,,,,,
04/1/2016,60630,8,8,,,,,,,,,,,,,
04/1/2016,60631,6,6,,,,,,,,,,,,,
04/1/2016,60632,10,10,,,,,,,,,,,,,
04/1/2016,60634,23,23,,,,,,,,,,,,,
04/1/2016,60636,14,14,,,,,,,,,,,,,
04/1/2016,60637,18,18,,,,,,,,,,,,,
04/1/2016,60638,9,9,,,,,,,,,,,,,
04/1/2016,60639,27,27,,,,,,,,,,,,,
04/1/2016,60640,15,15,,,,,,,,,,,,,
04/1/2016,60641,13,13,,,,,,,,,,,,,
04/1/2016,60642,13,13,,,,,,,,,,,,,
04/1/2016,60643,5,5,,,,,,,,,,,,,
04/1/2016,60644,10,10,,,,,,,,,,,,,
04/1/2016,60645,10,10,,,,,,,,,,,,,
04/1/2016,60646,4,4,,,,,,,,,,,,,
04/1/2016,60647,36,36,,,,,,,,,,,,,
04/1/2016,60649,10,10,,,,,,,,,,,,,
04/1/2016,60651,21,21,,,,,,,,,,,,,
04/1/2016,60652,7,7,,,,,,,,,,,,,
04/1/2016,60653,3,3,,,,,,,,,,,,,
04/1/2016,60654,3,3,,,,,,,,,,,,,
04/1/2016,60655,3,3,,,,,,,,,,,,,
04/1/2016,60656,6,6,,,,,,,,,,,,,
04/1/2016,60657,22,22,,,,,,,,,,,,,
04/1/2016,60659,6,6,,,,,,,,,,,,,
04/1/2016,60660,10,10,,,,,,,,,,,,,
04/1/2016,60661,30,30,,,,,,,,,,,,,
04/1/2016,60688,1,1,,,,,,,,,,,,,
04/1/2016,60707,3,3,,,,,,,,,,,,,
04/1/2016,60712,1,1,,,,,,,,,,,,,
04/1/2016,60714,0,0,,,,,,,,,,,,,
04/1/2016,60805,0,0,,,,,,,,,,,,,
04/1/2016,90615,9,9,,,,,,,,,,,,,
04/1/2017,9020,0,0,,,,,,,,,,,,,
04/1/2017,46394,1,1,,,,,,,,,,,,,
04/1/2017,60068,0,0,,,,,,,,,,,,,
04/1/2017,60176,0,0,,,,,,,,,,,,,
04/1/2017,60302,16,16,,,,,,,,,,,,,
04/1/2017,60602,43,43,201704.0,04/1/2017,04/2017,60602.0,"chicago, il",989950.0,14.0,65.0,8.0,425.9259259,1395.0,1321550.0,20.0
04/1/2017,60605,12,12,201704.0,04/1/2017,04/2017,60605.0,"chicago, il",415050.0,140.0,33.0,104.0,315.92,1261.0,542369.0,281.0
04/1/2017,60607,18,18,201704.0,04/1/2017,04/2017,60607.0,"chicago, il",525050.0,104.0,26.0,92.0,326.9230769,1450.0,694209.0,380.0
04/1/2017,60608,25,25,201704.0,04/1/2017,04/2017,60608.0,"chicago, il",269050.0,73.0,43.0,56.0,228.73563219999997,1200.0,326317.0,135.0
04/1/2017,60609,10,10,201704.0,04/1/2017,04/2017,60609.0,"chicago, il",229325.0,68.0,38.0,36.0,135.9090909,1490.0,253879.0,101.0
04/1/2017,60610,43,43,201704.0,04/1/2017,04/2017,60610.0,"chicago, il",629050.0,330.0,40.0,176.0,357.9766537,1500.0,1331292.0,559.0
04/1/2017,60611,10,10,201704.0,04/1/2017,04/2017,60611.0,"chicago, il",620050.0,560.0,57.0,196.0,414.6576663,1324.0,1157569.0,749.0
04/1/2017,60612,9,9,201704.0,04/1/2017,04/2017,60612.0,"chicago, il",299050.0,68.0,40.0,32.0,127.92,1300.0,438832.0,131.0
04/1/2017,60613,16,16,201704.0,04/1/2017,04/2017,60613.0,"chicago, il",355050.0,220.0,32.0,168.0,227.2727273,900.0,640507.0,456.0
04/1/2017,60614,35,35,201704.0,04/1/2017,04/2017,60614.0,"chicago, il",899050.0,425.0,38.0,280.0,326.3157895,1700.0,1558427.0,756.0
04/1/2017,60615,7,7,201704.0,04/1/2017,04/2017,60615.0,"chicago, il",239050.0,175.0,54.0,64.0,132.7777778,1600.0,404339.0,274.0
04/1/2017,60616,8,8,201704.0,04/1/2017,04/2017,60616.0,"chicago, il",345050.0,136.0,37.0,76.0,251.37142859999997,1245.0,410728.0,303.0
04/1/2017,60617,17,17,201704.0,04/1/2017,04/2017,60617.0,"chicago, il",105050.0,191.0,66.0,64.0,76.33333333,1200.0,113171.0,284.0
04/1/2017,60618,36,36,201704.0,04/1/2017,04/2017,60618.0,"chicago, il",599950.0,223.0,33.0,160.0,219.987,1400.0,741884.0,463.0
04/1/2017,60619,16,16,201704.0,04/1/2017,04/2017,60619.0,"chicago, il",109184.0,180.0,54.0,56.0,76.92307692,1201.0,115128.0,269.0
04/1/2017,60620,12,12,201704.0,04/1/2017,04/2017,60620.0,"chicago, il",123550.0,214.0,62.0,72.0,77.96,1250.0,120445.0,337.0
04/1/2017,60621,3,3,201704.0,04/1/2017,04/2017,60621.0,"chicago, il",39950.0,37.0,118.0,8.0,28.8248337,1200.0,53338.0,50.0
04/1/2017,60622,30,30,201704.0,04/1/2017,04/2017,60622.0,"chicago, il",559050.0,194.0,28.0,184.0,222.2216667,1275.0,774817.0,429.0
04/1/2017,60623,23,23,201704.0,04/1/2017,04/2017,60623.0,"chicago, il",72550.0,22.0,39.0,12.0,57.81499203,1154.0,149532.0,45.0
04/1/2017,60624,20,20,201704.0,04/1/2017,04/2017,60624.0,"chicago, il",90050.0,38.0,83.0,8.0,62.41666667,1242.0,109902.0,56.0
04/1/2017,60625,33,33,201704.0,04/1/2017,04/2017,60625.0,"chicago, il",374950.0,145.0,40.0,116.0,180.5985552,1150.0,477598.0,306.0
04/1/2017,60626,1,1,201704.0,04/1/2017,04/2017,60626.0,"chicago, il",188550.0,84.0,40.0,52.0,135.0,900.0,217326.0,188.0
04/1/2017,60628,8,8,201704.0,04/1/2017,04/2017,60628.0,"chicago, il",74950.0,253.0,77.0,72.0,53.29457364,1188.0,78104.0,343.0
04/1/2017,60629,15,15,201704.0,04/1/2017,04/2017,60629.0,"chicago, il",174950.0,157.0,54.0,68.0,114.80851059999999,1200.0,163246.0,291.0
04/1/2017,60630,13,13,201704.0,04/1/2017,04/2017,60630.0,"chicago, il",325050.0,101.0,40.0,72.0,184.5151954,1382.0,322486.0,212.0
04/1/2017,60631,8,8,201704.0,04/1/2017,04/2017,60631.0,"chicago, il",379050.0,82.0,37.0,72.0,184.9,1415.0,392539.0,148.0
04/1/2017,60632,17,17,201704.0,04/1/2017,04/2017,60632.0,"chicago, il",209950.0,47.0,40.0,24.0,152.13043480000002,1200.0,200603.0,102.0
04/1/2017,60633,1,1,201704.0,04/1/2017,04/2017,60633.0,"chicago, il",120050.0,36.0,63.0,16.0,93.37298216,1200.0,115296.0,59.0
04/1/2017,60634,22,22,201704.0,04/1/2017,04/2017,60634.0,"chicago, il",299550.0,164.0,35.0,116.0,165.59375,1380.0,306375.0,317.0
04/1/2017,60636,13,13,201704.0,04/1/2017,04/2017,60636.0,"chicago, il",49950.0,103.0,80.0,16.0,34.92857143,1100.0,60289.0,133.0
04/1/2017,60637,20,20,201704.0,04/1/2017,04/2017,60637.0,"chicago, il",165050.0,82.0,57.0,28.0,98.52941176,1305.0,276231.0,135.0
04/1/2017,60638,6,6,201704.0,04/1/2017,04/2017,60638.0,"chicago, il",245050.0,154.0,37.0,80.0,171.9148936,1137.0,250102.0,271.0
04/1/2017,60639,21,21,201704.0,04/1/2017,04/2017,60639.0,"chicago, il",234950.0,68.0,36.0,44.0,143.6875,1284.0,237032.0,123.0
04/1/2017,60640,15,15,201704.0,04/1/2017,04/2017,60640.0,"chicago, il",269050.0,190.0,40.0,160.0,192.71428569999998,1000.0,370618.0,430.0
04/1/2017,60641,11,11,201704.0,04/1/2017,04/2017,60641.0,"chicago, il",349050.0,104.0,40.0,64.0,159.0,1335.0,406398.0,222.0
04/1/2017,60642,14,14,201704.0,04/1/2017,04/2017,60642.0,"chicago, il",549050.0,62.0,37.0,44.0,257.3076923,1330.0,573656.0,158.0
04/1/2017,60643,8,8,201704.0,04/1/2017,04/2017,60643.0,"chicago, il",169950.0,197.0,56.0,64.0,113.9240506,1458.0,216488.0,313.0
04/1/2017,60644,3,3,201704.0,04/1/2017,04/2017,60644.0,"chicago, il",95050.0,50.0,96.0,12.0,47.516198700000004,1288.0,114851.0,73.0
04/1/2017,60645,10,10,201704.0,04/1/2017,04/2017,60645.0,"chicago, il",225050.0,110.0,43.0,68.0,118.75,1200.0,269985.0,180.0
04/1/2017,60646,9,9,201704.0,04/1/2017,04/2017,60646.0,"chicago, il",529950.0,103.0,38.0,52.0,211.0555556,1875.0,590984.0,169.0
04/1/2017,60647,39,39,201704.0,04/1/2017,04/2017,60647.0,"chicago, il",549050.0,149.0,32.0,144.0,198.15668200000002,1150.0,650110.0,412.0
04/1/2017,60649,8,8,201704.0,04/1/2017,04/2017,60649.0,"chicago, il",125050.0,86.0,45.0,36.0,73.52941176,1445.0,151027.0,133.0
04/1/2017,60651,21,21,201704.0,04/1/2017,04/2017,60651.0,"chicago, il",175050.0,57.0,66.0,28.0,99.96,1483.0,183526.0,106.0
04/1/2017,60652,5,5,201704.0,04/1/2017,04/2017,60652.0,"chicago, il",194950.0,124.0,36.0,60.0,137.17241380000002,1200.0,185289.0,233.0
04/1/2017,60653,7,7,201704.0,04/1/2017,04/2017,60653.0,"chicago, il",339950.0,65.0,53.0,32.0,130.5,2100.0,354344.0,148.0
04/1/2017,60654,13,13,201704.0,04/1/2017,04/2017,60654.0,"chicago, il",539050.0,165.0,40.0,84.0,395.3488372,1300.0,841896.0,323.0
04/1/2017,60655,9,9,201704.0,04/1/2017,04/2017,60655.0,"chicago, il",249950.0,85.0,50.0,44.0,166.5625,1300.0,268977.0,153.0
04/1/2017,60656,3,3,201704.0,04/1/2017,04/2017,60656.0,"chicago, il",280050.0,67.0,37.0,36.0,178.125,1050.0,264540.0,139.0
04/1/2017,60657,24,24,201704.0,04/1/2017,04/2017,60657.0,"chicago, il",599950.0,350.0,31.0,260.0,255.34701,1250.0,820496.0,700.0
04/1/2017,60659,8,8,201704.0,04/1/2017,04/2017,60659.0,"chicago, il",279950.0,68.0,38.0,40.0,165.71428569999998,1300.0,287862.0,123.0
04/1/2017,60660,11,11,201704.0,04/1/2017,04/2017,60660.0,"chicago, il",224050.0,111.0,41.0,72.0,156.66965090000002,900.0,316628.0,244.0
04/1/2017,60661,25,25,201704.0,04/1/2017,04/2017,60661.0,"chicago, il",442050.0,24.0,24.0,20.0,312.6666667,850.0,448090.0,66.0
04/1/2017,60707,2,2,,,,,,,,,,,,,
04/1/2017,60712,2,2,,,,,,,,,,,,,
04/1/2017,60714,2,2,,,,,,,,,,,,,
04/1/2017,60803,0,0,,,,,,,,,,,,,
04/1/2017,60805,1,1,,,,,,,,,,,,,
04/1/2017,90615,9,9,,,,,,,,,,,,,
04/1/2018,9020,0,0,,,,,,,,,,,,,
04/1/2018,60202,1,1,,,,,,,,,,,,,
04/1/2018,60302,14,14,,,,,,,,,,,,,
04/1/2018,60402,0,0,,,,,,,,,,,,,
04/1/2018,60409,1,1,,,,,,,,,,,,,
04/1/2018,60602,38,38,201804.0,04/1/2018,04/2018,60602.0,"chicago, il",795050.0,18.0,36.5,4.0,483.908046,1653.0,1154746.0,20.0
04/1/2018,60605,13,13,201804.0,04/1/2018,04/2018,60605.0,"chicago, il",404550.0,233.0,38.5,144.0,324.4069023,1250.0,729007.0,354.0
04/1/2018,60607,19,19,201804.0,04/1/2018,04/2018,60607.0,"chicago, il",484500.0,141.0,31.0,108.0,332.6387293,1287.0,755951.0,371.0
04/1/2018,60608,31,31,201804.0,04/1/2018,04/2018,60608.0,"chicago, il",330000.0,85.0,30.0,56.0,244.22584640000002,1158.5,387483.0,158.0
04/1/2018,60609,18,18,201804.0,04/1/2018,04/2018,60609.0,"chicago, il",250050.0,55.0,41.5,32.0,166.78996469999998,1500.0,289602.0,89.0
04/1/2018,60610,45,45,201804.0,04/1/2018,04/2018,60610.0,"chicago, il",555050.0,401.0,39.5,228.0,345.8846154,1292.5,1144554.0,596.0
04/1/2018,60611,14,14,201804.0,04/1/2018,04/2018,60611.0,"chicago, il",599500.0,644.0,47.0,272.0,403.725994,1400.0,1087894.0,877.0
04/1/2018,60612,5,5,201804.0,04/1/2018,04/2018,60612.0,"chicago, il",369050.0,65.0,39.0,48.0,189.2575758,1476.0,584935.0,127.0
04/1/2018,60613,29,29,201804.0,04/1/2018,04/2018,60613.0,"chicago, il",342500.0,226.0,29.0,184.0,211.5709091,850.0,567620.0,419.0
04/1/2018,60614,31,31,201804.0,04/1/2018,04/2018,60614.0,"chicago, il",757050.0,480.0,34.5,292.0,321.9642857,1520.0,1359757.0,820.0
04/1/2018,60615,9,9,201804.0,04/1/2018,04/2018,60615.0,"chicago, il",199500.0,163.0,59.5,68.0,120.47631580000001,1475.0,351959.0,248.0
04/1/2018,60616,11,11,201804.0,04/1/2018,04/2018,60616.0,"chicago, il",350000.0,143.0,38.0,88.0,246.1606355,1110.0,435367.0,268.0
04/1/2018,60617,23,23,201804.0,04/1/2018,04/2018,60617.0,"chicago, il",128550.0,161.0,50.0,80.0,90.57557389,1263.0,130029.0,266.0
04/1/2018,60618,34,34,201804.0,04/1/2018,04/2018,60618.0,"chicago, il",578550.0,254.0,29.0,196.0,229.5957879,1402.5,703030.0,461.0
04/1/2018,60619,15,15,201804.0,04/1/2018,04/2018,60619.0,"chicago, il",120000.0,164.0,52.0,80.0,81.14563404,1212.5,121563.0,266.0
04/1/2018,60620,11,11,201804.0,04/1/2018,04/2018,60620.0,"chicago, il",119949.0,155.0,57.0,68.0,74.08241252,1279.5,119401.0,271.0
04/1/2018,60621,8,8,201804.0,04/1/2018,04/2018,60621.0,"chicago, il",34500.0,32.0,94.5,8.0,22.45299404,1410.0,50325.0,52.0
04/1/2018,60622,34,34,201804.0,04/1/2018,04/2018,60622.0,"chicago, il",587050.0,222.0,29.0,180.0,241.02678569999998,1285.0,742726.0,444.0
04/1/2018,60623,35,35,201804.0,04/1/2018,04/2018,60623.0,"chicago, il",140000.0,21.0,46.5,12.0,96.6,1401.0,156282.0,45.0
04/1/2018,60624,21,21,201804.0,04/1/2018,04/2018,60624.0,"chicago, il",134500.0,17.0,106.0,8.0,77.04297821,1200.0,130404.0,32.0
04/1/2018,60625,26,26,201804.0,04/1/2018,04/2018,60625.0,"chicago, il",362050.0,131.0,31.5,100.0,183.6918605,950.0,492428.0,277.0
04/1/2018,60626,4,4,201804.0,04/1/2018,04/2018,60626.0,"chicago, il",197850.0,106.0,29.0,80.0,150.2552881,900.0,236682.0,192.0
04/1/2018,60628,14,14,201804.0,04/1/2018,04/2018,60628.0,"chicago, il",78550.0,206.0,66.5,80.0,56.06903796,1161.5,85019.0,332.0
04/1/2018,60629,9,9,201804.0,04/1/2018,04/2018,60629.0,"chicago, il",190500.0,101.0,37.5,68.0,130.3212325,1205.0,180715.0,223.0
04/1/2018,60630,8,8,201804.0,04/1/2018,04/2018,60630.0,"chicago, il",329500.0,100.0,24.5,92.0,182.1212121,1369.0,352057.0,200.0
04/1/2018,60631,13,13,201804.0,04/1/2018,04/2018,60631.0,"chicago, il",429050.0,85.0,34.0,64.0,194.7115385,1750.0,430116.0,162.0
04/1/2018,60632,18,18,201804.0,04/1/2018,04/2018,60632.0,"chicago, il",229950.0,41.0,42.5,24.0,175.0,1200.0,233571.0,102.0
04/1/2018,60633,1,1,201804.0,04/1/2018,04/2018,60633.0,"chicago, il",137050.0,36.0,50.0,16.0,103.4882245,1081.0,120185.0,65.0
04/1/2018,60634,19,19,201804.0,04/1/2018,04/2018,60634.0,"chicago, il",324950.0,183.0,31.5,148.0,184.16072230000003,1378.0,320015.0,338.0
04/1/2018,60636,12,12,201804.0,04/1/2018,04/2018,60636.0,"chicago, il",49950.0,87.0,67.0,28.0,34.56893844,1115.0,59563.0,124.0
04/1/2018,60637,20,20,201804.0,04/1/2018,04/2018,60637.0,"chicago, il",189050.0,105.0,46.0,56.0,100.375,1426.0,282878.0,171.0
04/1/2018,60638,11,11,201804.0,04/1/2018,04/2018,60638.0,"chicago, il",245050.0,131.0,34.0,88.0,185.4490083,1140.5,256413.0,263.0
04/1/2018,60639,11,11,201804.0,04/1/2018,04/2018,60639.0,"chicago, il",280000.0,61.0,34.5,48.0,149.3029891,1476.0,276273.0,118.0
04/1/2018,60640,13,13,201804.0,04/1/2018,04/2018,60640.0,"chicago, il",279050.0,217.0,34.5,168.0,197.83333330000002,1100.0,406791.0,399.0
04/1/2018,60641,12,12,201804.0,04/1/2018,04/2018,60641.0,"chicago, il",348950.0,104.0,32.0,84.0,179.752322,1362.0,420443.0,226.0
04/1/2018,60642,15,15,201804.0,04/1/2018,04/2018,60642.0,"chicago, il",602050.0,97.0,23.0,84.0,249.86111110000002,1300.0,675634.0,170.0
04/1/2018,60643,15,15,201804.0,04/1/2018,04/2018,60643.0,"chicago, il",172000.0,178.0,62.5,72.0,112.41279070000002,1461.0,214975.0,316.0
04/1/2018,60644,17,17,201804.0,04/1/2018,04/2018,60644.0,"chicago, il",81500.0,32.0,60.5,12.0,52.52873563,1213.0,112142.0,58.0
04/1/2018,60645,3,3,201804.0,04/1/2018,04/2018,60645.0,"chicago, il",233750.0,97.0,37.0,52.0,137.42657749999998,1225.0,286428.0,162.0
04/1/2018,60646,8,8,201804.0,04/1/2018,04/2018,60646.0,"chicago, il",510050.0,90.0,40.5,52.0,224.275,2030.0,577452.0,164.0
04/1/2018,60647,39,39,201804.0,04/1/2018,04/2018,60647.0,"chicago, il",559050.0,189.0,23.5,172.0,119.3945385,724.0,660447.0,396.0
04/1/2018,60649,10,10,201804.0,04/1/2018,04/2018,60649.0,"chicago, il",118600.0,70.0,66.5,28.0,73.29528478,1532.5,159716.0,125.0
04/1/2018,60651,20,20,201804.0,04/1/2018,04/2018,60651.0,"chicago, il",222050.0,49.0,32.5,24.0,124.63069899999999,1376.0,220373.0,97.0
04/1/2018,60652,5,5,201804.0,04/1/2018,04/2018,60652.0,"chicago, il",197049.5,85.0,36.0,44.0,134.5737805,1186.5,187072.0,164.0
04/1/2018,60653,2,2,201804.0,04/1/2018,04/2018,60653.0,"chicago, il",312500.0,81.0,43.5,36.0,141.4285714,1800.0,367295.0,170.0
04/1/2018,60654,9,9,201804.0,04/1/2018,04/2018,60654.0,"chicago, il",537050.0,233.0,38.0,144.0,401.84774619999996,1270.5,936687.0,373.0
04/1/2018,60655,13,13,201804.0,04/1/2018,04/2018,60655.0,"chicago, il",257000.0,69.0,34.5,48.0,169.6486206,1299.0,273287.0,128.0
04/1/2018,60656,4,4,201804.0,04/1/2018,04/2018,60656.0,"chicago, il",267500.0,55.0,35.0,40.0,168.9066185,1000.0,267122.0,112.0
04/1/2018,60657,14,14,201804.0,04/1/2018,04/2018,60657.0,"chicago, il",547050.0,399.0,30.5,292.0,268.192637,1275.0,756026.0,682.0
04/1/2018,60659,9,9,201804.0,04/1/2018,04/2018,60659.0,"chicago, il",234500.0,65.0,40.5,40.0,161.1805556,1200.0,298625.0,112.0
04/1/2018,60660,12,12,201804.0,04/1/2018,04/2018,60660.0,"chicago, il",221050.0,117.0,33.5,72.0,164.5,1000.0,296076.0,232.0
04/1/2018,60661,43,43,201804.0,04/1/2018,04/2018,60661.0,"chicago, il",423800.0,32.0,26.0,28.0,351.992185,929.0,459363.0,77.0
04/1/2018,60707,2,2,,,,,,,,,,,,,
04/1/2018,60712,1,1,,,,,,,,,,,,,
04/1/2018,60714,0,0,,,,,,,,,,,,,
04/1/2018,60804,1,1,,,,,,,,,,,,,
04/1/2018,60805,0,0,,,,,,,,,,,,,
04/1/2018,90615,5,5,,,,,,,,,,,,,
04/1/2019,9020,0,0,,,,,,,,,,,,,
04/1/2019,46394,1,1,,,,,,,,,,,,,
04/1/2019,60068,0,0,,,,,,,,,,,,,
04/1/2019,60176,1,1,,,,,,,,,,,,,
04/1/2019,60202,2,2,,,,,,,,,,,,,
04/1/2019,60302,13,13,,,,,,,,,,,,,
04/1/2019,60409,0,0,,,,,,,,,,,,,
04/1/2019,60602,51,51,201904.0,04/1/2019,04/2019,60602.0,"chicago, il",724950.0,20.0,44.0,4.0,481.0921996,1350.0,1066588.0,24.0
04/1/2019,60605,13,13,201904.0,04/1/2019,04/2019,60605.0,"chicago, il",425764.2857,230.0,33.5,120.0,322.19964439999995,1176.285714,712275.0,404.0
04/1/2019,60607,22,22,201904.0,04/1/2019,04/2019,60607.0,"chicago, il",499435.7143,212.0,23.5,156.0,341.11272280000003,1200.0,666685.0,363.0
04/1/2019,60608,25,25,201904.0,04/1/2019,04/2019,60608.0,"chicago, il",324494.0,94.0,23.5,76.0,232.79451769999997,1217.0,376167.0,163.0
04/1/2019,60609,17,17,201904.0,04/1/2019,04/2019,60609.0,"chicago, il",260478.5714,65.0,57.0,24.0,166.2393162,1582.0,274675.0,100.0
04/1/2019,60610,58,58,201904.0,04/1/2019,04/2019,60610.0,"chicago, il",552550.0,421.0,39.5,168.0,351.3907248,1343.9285710000001,1112788.0,548.0
04/1/2019,60611,10,10,201904.0,04/1/2019,04/2019,60611.0,"chicago, il",627335.7143,702.0,55.5,208.0,423.4375,1400.0,1051709.0,932.0
04/1/2019,60612,25,25,201904.0,04/1/2019,04/2019,60612.0,"chicago, il",388764.2857,99.0,29.0,64.0,179.77274219999998,1300.0,533449.0,162.0
04/1/2019,60613,24,24,201904.0,04/1/2019,04/2019,60613.0,"chicago, il",385000.0,253.0,30.5,180.0,229.043254,1100.0,579221.0,436.0
04/1/2019,60614,46,46,201904.0,04/1/2019,04/2019,60614.0,"chicago, il",697050.0,596.0,36.0,404.0,319.0308442,1400.0,1198355.0,940.0
04/1/2019,60615,4,4,201904.0,04/1/2019,04/2019,60615.0,"chicago, il",249950.0,132.0,48.5,80.0,145.6481481,1493.5714289999999,401647.0,222.0
04/1/2019,60616,17,17,201904.0,04/1/2019,04/2019,60616.0,"chicago, il",384928.5714,151.0,30.5,108.0,270.8333333,1200.0,455261.0,247.0
04/1/2019,60617,16,16,201904.0,04/1/2019,04/2019,60617.0,"chicago, il",113550.0,156.0,55.0,48.0,83.44073267,1235.4285710000001,124198.0,235.0
04/1/2019,60618,33,33,201904.0,04/1/2019,04/2019,60618.0,"chicago, il",517550.0,244.0,25.5,196.0,216.09821430000002,1283.5,616938.0,454.0
04/1/2019,60619,13,13,201904.0,04/1/2019,04/2019,60619.0,"chicago, il",135432.1429,150.0,46.5,80.0,87.73144953,1217.5,132684.0,251.0
04/1/2019,60620,14,14,201904.0,04/1/2019,04/2019,60620.0,"chicago, il",154442.8571,159.0,41.5,88.0,92.47341374,1337.0,144702.0,274.0
04/1/2019,60621,13,13,201904.0,04/1/2019,04/2019,60621.0,"chicago, il",46784.57143,22.0,52.0,8.0,29.83865404,1300.0,54424.0,39.0
04/1/2019,60622,38,38,201904.0,04/1/2019,04/2019,60622.0,"chicago, il",587214.2857,262.0,27.0,204.0,227.9411765,1200.0,705757.0,478.0
04/1/2019,60623,19,19,201904.0,04/1/2019,04/2019,60623.0,"chicago, il",137371.4286,13.0,74.0,8.0,114.1630229,1164.357143,139510.0,30.0
04/1/2019,60624,25,25,,,,,,,,,,,,,
04/1/2019,60625,28,28,201904.0,04/1/2019,04/2019,60625.0,"chicago, il",356828.5714,139.0,28.5,108.0,198.7685449,1221.0,497994.0,272.0
04/1/2019,60626,2,2,201904.0,04/1/2019,04/2019,60626.0,"chicago, il",169950.0,100.0,32.5,64.0,136.75,800.0,224128.0,188.0
04/1/2019,60628,16,16,201904.0,04/1/2019,04/2019,60628.0,"chicago, il",99999.5,201.0,52.5,92.0,75.874563,1199.142857,103143.0,321.0
04/1/2019,60629,7,7,201904.0,04/1/2019,04/2019,60629.0,"chicago, il",218400.0,78.0,43.5,48.0,132.2008547,1311.785714,205747.0,166.0
04/1/2019,60630,10,10,201904.0,04/1/2019,04/2019,60630.0,"chicago, il",349050.0,118.0,24.5,108.0,167.4206638,1229.714286,353091.0,215.0
04/1/2019,60631,9,9,201904.0,04/1/2019,04/2019,60631.0,"chicago, il",388049.6429,108.0,36.0,64.0,199.65,1500.0,419619.0,180.0
04/1/2019,60632,21,21,201904.0,04/1/2019,04/2019,60632.0,"chicago, il",227964.2857,35.0,35.0,20.0,138.818408,1308.5714289999999,229399.0,76.0
04/1/2019,60633,0,0,201904.0,04/1/2019,04/2019,60633.0,"chicago, il",143135.7143,31.0,43.5,12.0,110.47876480000001,1213.5,136868.0,53.0
04/1/2019,60634,21,21,201904.0,04/1/2019,04/2019,60634.0,"chicago, il",316167.7857,215.0,24.0,168.0,181.3277311,1361.0,314489.0,349.0
04/1/2019,60636,16,16,201904.0,04/1/2019,04/2019,60636.0,"chicago, il",58050.0,59.0,82.5,28.0,36.3331202,1047.4285710000001,67369.0,86.0
04/1/2019,60637,20,20,201904.0,04/1/2019,04/2019,60637.0,"chicago, il",178950.0,92.0,47.0,28.0,113.2158257,1200.0,240702.0,156.0
04/1/2019,60638,11,11,201904.0,04/1/2019,04/2019,60638.0,"chicago, il",264500.0,119.0,28.0,96.0,183.67729680000002,1129.142857,259551.0,211.0
04/1/2019,60639,11,11,201904.0,04/1/2019,04/2019,60639.0,"chicago, il",249957.1429,59.0,50.5,24.0,143.5879294,1326.0,253595.0,114.0
04/1/2019,60640,7,7,201904.0,04/1/2019,04/2019,60640.0,"chicago, il",293478.5714,193.0,34.0,136.0,193.6248416,925.0,414756.0,368.0
04/1/2019,60641,11,11,201904.0,04/1/2019,04/2019,60641.0,"chicago, il",352807.1429,94.0,37.5,48.0,168.1890869,1587.142857,440257.0,173.0
04/1/2019,60642,17,17,201904.0,04/1/2019,04/2019,60642.0,"chicago, il",553613.4286,136.0,31.0,92.0,239.14759139999998,1100.0,592423.0,236.0
04/1/2019,60643,12,12,201904.0,04/1/2019,04/2019,60643.0,"chicago, il",210664.2857,177.0,47.5,100.0,136.51791730000002,1588.642857,257694.0,294.0
04/1/2019,60644,15,15,201904.0,04/1/2019,04/2019,60644.0,"chicago, il",135394.5,32.0,34.5,8.0,84.49484439,1659.714286,142090.0,64.0
04/1/2019,60645,17,17,201904.0,04/1/2019,04/2019,60645.0,"chicago, il",211800.0,110.0,48.5,52.0,140.99123280000003,1200.0,275580.0,169.0
04/1/2019,60646,4,4,201904.0,04/1/2019,04/2019,60646.0,"chicago, il",489085.7143,102.0,28.5,64.0,231.99436659999998,1698.5,559609.0,171.0
04/1/2019,60647,32,32,201904.0,04/1/2019,04/2019,60647.0,"chicago, il",508251.7857,209.0,25.0,164.0,245.9176456,1246.4285710000001,625585.0,409.0
04/1/2019,60649,9,9,201904.0,04/1/2019,04/2019,60649.0,"chicago, il",118000.0,82.0,49.5,36.0,78.45364617,1390.642857,156703.0,119.0
04/1/2019,60651,22,22,201904.0,04/1/2019,04/2019,60651.0,"chicago, il",225314.2857,39.0,44.0,20.0,115.5109489,1325.0,206941.0,79.0
04/1/2019,60652,7,7,201904.0,04/1/2019,04/2019,60652.0,"chicago, il",217550.0,69.0,42.0,48.0,134.4115198,1200.0,193661.0,139.0
04/1/2019,60653,15,15,201904.0,04/1/2019,04/2019,60653.0,"chicago, il",318521.4286,104.0,37.5,68.0,158.4636815,1800.0,375742.0,173.0
04/1/2019,60654,4,4,201904.0,04/1/2019,04/2019,60654.0,"chicago, il",508621.3571,262.0,38.0,136.0,391.2319912,1250.0,869985.0,414.0
