lat,lng,detail,Zip
41.81,-87.6,"{'house_number': '1034-1036', 'road': 'East 47th Street', 'neighbourhood': 'Kenwood', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '90615', 'country': 'United States of America', 'country_code': 'us'}",90615
41.97,-87.88,"{'road': 'Express Center Drive', 'neighbourhood': ""O'Hare"", 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60688-9998', 'country': 'United States of America', 'country_code': 'us'}",60688
41.98,-87.88,"{'road': 'Kennedy Expressway', 'neighbourhood': ""O'Hare"", 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'postcode': '60688-9998', 'country': 'United States of America', 'country_code': 'us'}",60688
41.88,-87.62,"{'neighbourhood': 'Loop', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'country': 'United States of America', 'country_code': 'us'}",NaN
41.89,-87.62,"{'neighbourhood': 'Loop', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'country': 'United States of America', 'country_code': 'us'}",NaN
41.87,-87.62,"{'neighbourhood': 'Loop', 'suburb': 'South Loop', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'country': 'United States of America', 'country_code': 'us'}",NaN
41.8,-87.58,"{'neighbourhood': 'Hyde Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'country': 'United States of America', 'country_code': 'us'}",NaN
41.83,-87.6,"{'neighbourhood': 'Oakland', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'country': 'United States of America', 'country_code': 'us'}",NaN
41.86,-87.61,"{'neighbourhood': 'Near South Side', 'suburb': 'South Loop', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'country': 'United States of America', 'country_code': 'us'}",NaN
41.74,-87.68,"{'road': 'Dan Ryan Black Paved Loop Trail', 'neighbourhood': 'Ashburn', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'country': 'United States of America', 'country_code': 'us'}",NaN
