month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count
202002,60641,"chicago, il",350050,79,29,64,174.9375,1420,422296,164
202001,60641,"chicago, il",317549.5,90,53.5,48,159.0909091,1314.5,396629,140
201912,60641,"chicago, il",322549.5,101,48,32,159.2703349,1351,392844,157
201911,60641,"chicago, il",320049,112,45,44,161.971831,1250,398135,170
201910,60641,"chicago, il",328750,127,34.5,56,170.6983875,1355,406858,189
201909,60641,"chicago, il",339550,128,38.5,80,170.1962697,1364.5,412673,198
201908,60641,"chicago, il",315764.2857,124,37,56,168.3759494,1190,399448,205
201907,60641,"chicago, il",334216.5,127,39.5,60,166.6480648,1221,400342,210
201906,60641,"chicago, il",333050,127,35,68,174.3697479,1400,401981,212
201905,60641,"chicago, il",337050,110,33.5,68,171.624714,1524,424329,194
201904,60641,"chicago, il",352807.1429,94,37.5,48,168.1890869,1587.142857,440257,173
201903,60641,"chicago, il",342807.1429,79,36,32,167.3436811,1497.142857,432028,157
201902,60641,"chicago, il",337250,86,50,44,169.1563916,1420,412488,150
201901,60641,"chicago, il",323800,94,65.5,52,169.15,1428,407477,145
201812,60641,"chicago, il",315050,110,59,28,164.5091694,1492,395541,171
201811,60641,"chicago, il",322500,136,49,48,171.9579789,1563.5,394529,205
201810,60641,"chicago, il",325050,154,45.5,72,175,1551,396774,234
201809,60641,"chicago, il",329950,151,40,76,179.6296296,1485,392939,232
201808,60641,"chicago, il",327050,136,41.5,64,180.5,1383,383242,226
201807,60641,"chicago, il",344750,126,32,68,182.5675926,1420,406543,230
201806,60641,"chicago, il",354950,116,29,92,172.7642276,1400,413664,229
201805,60641,"chicago, il",350050,111,28,96,172.8934133,1400,404140,232
201804,60641,"chicago, il",348950,104,32,84,179.752322,1362,420443,226
201803,60641,"chicago, il",369950,94,31,72,181.5789474,1556,442732,208
201802,60641,"chicago, il",364500,93,56,60,186.9315789,1528,433288,167
201801,60641,"chicago, il",351550,94,51,48,183.6428571,1462.5,409066,154
201712,60641,"chicago, il",350042,117,59,28,175,1500,391953,174
201711,60641,"chicago, il",342550,139,47,40,169.8937049,1508,381632,208
201710,60641,"chicago, il",345050,152,40.5,64,170.7054924,1600,396259,234
201709,60641,"chicago, il",339950,170,40,72,168.0112045,1500,377236,237
201708,60641,"chicago, il",340000,163,38.5,84,171.2449495,1574.5,388777,243
201707,60641,"chicago, il",359950,141,36,84,169.95,1639,411783,241
201706,60641,"chicago, il",349500,128,30.5,96,173.3333333,1476,401268,222
201705,60641,"chicago, il",352250,105,39.5,64,165.46875,1392.5,391256,233
201704,60641,"chicago, il",349050,104,40,64,159,1335,406398,222
201703,60641,"chicago, il",342500,106,34,60,152.898646,1300.5,386706,202
201702,60641,"chicago, il",369438.5,95,32.5,72,146.1538462,1250,388822,182
201701,60641,"chicago, il",348550,91,56,52,149.8333333,1200,429900,148
201612,60641,"chicago, il",322500,102,66.5,24,156.2710057,1212.5,385945,160
201611,60641,"chicago, il",343750,121,51.5,32,156.3406678,1307.5,406860,194
201610,60641,"chicago, il",329950,139,37,68,153.6538462,1300,386857,232
201609,60641,"chicago, il",325000,138,43.5,84,151.2979323,1212,372292,226
201608,60641,"chicago, il",337050,132,43.5,64,147.1323616,1217.5,376452,234
201607,60641,"chicago, il",339050,132,39,64,144.4444444,1215,378401,262
202010,60642,"chicago, il",540050,204,36,104,283.7837838,1350,593392,262
202009,60642,"chicago, il",550050,200,27.5,108,279.9776,1400,599002,265
202008,60642,"chicago, il",599050,163,25,120,283.3333333,1416,632739,235
202007,60642,"chicago, il",627550,134,31,92,265.5357143,1325,652502,226
202006,60642,"chicago, il",657050,134,31.5,96,269.3018101,1322.5,674045,228
202005,60642,"chicago, il",630050,129,52,84,284.7619048,1436,668137,218
202004,60642,"chicago, il",639050,138,45,52,279.0855357,1416,673325,224
202003,60642,"chicago, il",629550,135,39,80,282.7655678,1408,673133,239
202002,60642,"chicago, il",649050,128,30,84,270.4166667,1416,693942,223
202001,60642,"chicago, il",650000,115,31.5,92,265.7806513,1325,658305,180
201912,60642,"chicago, il",642050,121,53,44,266.3333333,1310,642684,182
201911,60642,"chicago, il",609050,158,42,48,249.4444444,1229,618600,221
201910,60642,"chicago, il",569550,174,31.5,80,268.142775,1347.5,602299,233
201909,60642,"chicago, il",577050,165,27.5,132,273.7006454,1367.857143,619258,238
201908,60642,"chicago, il",560707.1429,161,25,152,263.3618148,1342.857143,599740,242
201907,60642,"chicago, il",549500,155,33,124,261.7120292,1275,585967,239
201906,60642,"chicago, il",549950,158,30,104,263.4907251,1300,586197,247
201905,60642,"chicago, il",534000,141,31.5,92,262.2344498,1072,580052,242
201904,60642,"chicago, il",553613.4286,136,31,92,239.1475914,1100,592423,236
201903,60642,"chicago, il",578557.4286,119,27,108,253.041196,1271.428571,625045,192
201902,60642,"chicago, il",599944,98,28.5,68,251.1,1100,664952,150
201901,60642,"chicago, il",599494,95,30.5,88,270.4513469,1450,677485,126
201812,60642,"chicago, il",559950,93,64,24,275,1500,635621,125
201811,60642,"chicago, il",544550,114,35.5,36,271.3817822,1450,582556,149
201810,60642,"chicago, il",538550,115,27.5,76,251.8958499,1430,607995,141
201809,60642,"chicago, il",539050,100,30,60,249.375,1400,612668,128
201808,60642,"chicago, il",577050,89,31.5,40,251.53125,1275,633177,130
201807,60642,"chicago, il",594550,94,31,64,267.7676768,1400,629742,141
201806,60642,"chicago, il",615050,94,32,76,261.1111111,1400,654163,159
